9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01
9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01
9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01
9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01
9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,2.636188864707946777e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.504789829254150391e-01,8.563807606697082520e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01
9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,8.682693839073181152e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.016737312078475952e-01,9.279704093933105469e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01
9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,6.776015162467956543e-01,3.290596604347229004e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.016737312078475952e-01,6.714299321174621582e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01
9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.016737312078475952e-01,7.899479866027832031e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01
9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,5.906270146369934082e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.165613174438476562e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01
9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,2.101099193096160889e-01,2.016737312078475952e-01,2.016737312078475952e-01,2.016737312078475952e-01,6.865122318267822266e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01,9.581069350242614746e-01
